x-axis,V_INS,V_INC,V_OUT
second,Volt,Volt,Volt
-4.1465000E+00,+4.6875000E+00,+3.4375000E+00,+1.1875000E+00
-4.1464000E+00,+4.6875000E+00,+3.1250000E+00,+1.2500000E+00
-4.1463000E+00,+4.6875000E+00,+2.8125000E+00,+1.3125000E+00
-4.1462000E+00,+5.3125000E+00,+4.0625000E+00,+375.0000E-03
-4.1461000E+00,+5.0000000E+00,+5.0000000E+00,+62.5000E-03
-4.1460000E+00,+5.0000000E+00,+4.6875000E+00,+250.0000E-03
-4.1459000E+00,+5.0000000E+00,+5.0000000E+00,+250.0000E-03
-4.1458000E+00,+5.0000000E+00,+5.0000000E+00,+312.5000E-03
-4.1457000E+00,+5.0000000E+00,+5.3125000E+00,+375.0000E-03
-4.1456000E+00,+5.0000000E+00,+5.0000000E+00,+437.5000E-03
-4.1455000E+00,+5.0000000E+00,+5.0000000E+00,+625.0000E-03
-4.1454000E+00,+5.3125000E+00,+5.0000000E+00,+562.5000E-03
-4.1453000E+00,+5.3125000E+00,+5.0000000E+00,+750.0000E-03
-4.1452000E+00,+5.3125000E+00,+4.6875000E+00,+812.5000E-03
-4.1451000E+00,+5.3125000E+00,+4.6875000E+00,+875.0000E-03
-4.1450000E+00,+5.6250000E+00,+5.0000000E+00,+1.0000000E+00
-4.1449000E+00,+5.6250000E+00,+5.0000000E+00,+1.0625000E+00
-4.1448000E+00,+5.6250000E+00,+4.6875000E+00,+1.1250000E+00
-4.1447000E+00,+5.6250000E+00,+4.6875000E+00,+1.1875000E+00
-4.1446000E+00,+5.6250000E+00,+4.6875000E+00,+1.3125000E+00
-4.1445000E+00,+5.9375000E+00,+4.0625000E+00,+1.3750000E+00
-4.1444000E+00,+5.6250000E+00,+4.0625000E+00,+1.5000000E+00
-4.1443000E+00,+5.9375000E+00,+4.0625000E+00,+1.5625000E+00
-4.1442000E+00,+5.9375000E+00,+3.7500000E+00,+1.6250000E+00
-4.1441000E+00,+5.9375000E+00,+3.1250000E+00,+1.6875000E+00
-4.1440000E+00,+5.9375000E+00,+2.8125000E+00,+1.7500000E+00
-4.1439000E+00,+5.9375000E+00,+5.9375000E+00,+312.5000E-03
-4.1438000E+00,+6.5625000E+00,+5.9375000E+00,+62.5000E-03
-4.1437000E+00,+6.2500000E+00,+6.2500000E+00,+312.5000E-03
-4.1436000E+00,+6.5625000E+00,+6.2500000E+00,+250.0000E-03
-4.1435000E+00,+6.2500000E+00,+6.2500000E+00,+375.0000E-03
-4.1434000E+00,+6.5625000E+00,+6.2500000E+00,+375.0000E-03
-4.1433000E+00,+6.2500000E+00,+6.5625000E+00,+437.5000E-03
-4.1432000E+00,+6.5625000E+00,+6.5625000E+00,+625.0000E-03
-4.1431000E+00,+6.5625000E+00,+6.5625000E+00,+562.5000E-03
-4.1430000E+00,+6.5625000E+00,+6.5625000E+00,+750.0000E-03
-4.1429000E+00,+6.5625000E+00,+6.2500000E+00,+812.5000E-03
-4.1428000E+00,+6.5625000E+00,+6.2500000E+00,+875.0000E-03
-4.1427000E+00,+6.5625000E+00,+6.2500000E+00,+1.0625000E+00
-4.1426000E+00,+6.8750000E+00,+6.5625000E+00,+1.0625000E+00
-4.1425000E+00,+6.8750000E+00,+6.2500000E+00,+1.1875000E+00
-4.1424000E+00,+6.8750000E+00,+5.9375000E+00,+1.2500000E+00
-4.1423000E+00,+7.1875000E+00,+5.9375000E+00,+1.3750000E+00
-4.1422000E+00,+7.1875000E+00,+5.6250000E+00,+1.5000000E+00
-4.1421000E+00,+7.1875000E+00,+5.9375000E+00,+1.5625000E+00
-4.1420000E+00,+6.8750000E+00,+5.6250000E+00,+1.5625000E+00
-4.1419000E+00,+6.8750000E+00,+5.6250000E+00,+1.5625000E+00
-4.1418000E+00,+7.1875000E+00,+5.3125000E+00,+1.6875000E+00
-4.1417000E+00,+7.1875000E+00,+5.3125000E+00,+1.8750000E+00
-4.1416000E+00,+7.1875000E+00,+4.6875000E+00,+1.8750000E+00
-4.1415000E+00,+6.8750000E+00,+4.3750000E+00,+1.9375000E+00
-4.1414000E+00,+7.5000000E+00,+3.7500000E+00,+2.1250000E+00
-4.1413000E+00,+7.1875000E+00,+3.1250000E+00,+2.1875000E+00
-4.1412000E+00,+7.8125000E+00,+6.5625000E+00,+375.0000E-03
-4.1411000E+00,+7.5000000E+00,+7.5000000E+00,+187.5000E-03
-4.1410000E+00,+7.5000000E+00,+7.5000000E+00,+187.5000E-03
-4.1409000E+00,+7.5000000E+00,+7.8125000E+00,+375.0000E-03
-4.1408000E+00,+7.8125000E+00,+8.1250000E+00,+375.0000E-03
-4.1407000E+00,+7.8125000E+00,+7.5000000E+00,+500.0000E-03
-4.1406000E+00,+7.8125000E+00,+7.8125000E+00,+562.5000E-03
-4.1405000E+00,+8.1250000E+00,+7.8125000E+00,+562.5000E-03
-4.1404000E+00,+7.8125000E+00,+7.8125000E+00,+687.5000E-03
-4.1403000E+00,+8.1250000E+00,+7.5000000E+00,+687.5000E-03
-4.1402000E+00,+8.1250000E+00,+7.8125000E+00,+750.0000E-03
-4.1401000E+00,+8.4375000E+00,+7.5000000E+00,+875.0000E-03
